customer_id,churn,gender_male,senior_citizen_65,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,internet,charges_daily,charges_average,charges_average_log,charges_total_log,charges_monthly_log,tenure_log,subcription_no_streaming,subcription_total,streaming,family,dsl,fiber_optic,no_internet,month_to_month,one_year,two_year,bank_transfer_automatic,credit_card_automatic,electronic_check,mailed_check,automatic_payment,subcription_total_group,subcription_no_streaming_group
9584-EXCDZ,0,0,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,0,bank_transfer_automatic,70.5,1165.6,1,2.35,68.67222222222222,4.229344782997613,7.060991254880995,4.255612709818223,2.833213344056216,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
9585-KKMFD,0,1,0,1,1,41,1,0,No,0,0,0,0,0,0,two_year,1,mailed_check,20.0,879.8,0,0.6666666666666666,21.423809523809524,3.0645028981237035,6.779694608914619,2.995732273553991,3.713572066704308,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9586-JGQKH,0,0,0,1,0,64,1,1,Fiber optic,0,1,0,1,1,1,two_year,1,bank_transfer_automatic,105.4,6794.75,1,3.5133333333333336,106.15615384615384,4.664911159583857,8.823905534149764,4.657762636107262,4.1588830833596715,2,4,1,1,0,1,0,0,0,1,1,0,0,0,1,3-4,2
9588-OZDMQ,0,0,0,1,0,2,1,0,DSL,0,0,0,0,0,0,month_to_month,1,electronic_check,45.0,89.75,1,1.5,44.916666666666664,3.804808921120997,4.497028027368389,3.8066624897703196,0.6931471805599453,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
9588-YRFHY,0,1,0,0,0,49,1,0,No,0,0,0,0,0,0,two_year,1,credit_card_automatic,19.9,1022.6,0,0.6633333333333333,20.85,3.0373539482448106,6.930103682645899,2.990719731730447,3.8918202981106265,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
9589-ABEPT,0,1,0,1,0,69,1,1,Fiber optic,0,1,0,1,1,0,two_year,1,mailed_check,92.45,6460.55,1,3.0816666666666666,93.61428571428571,4.539182996990138,8.773469732471387,4.5266679578331335,4.23410650459726,2,3,1,1,0,1,0,0,0,1,0,0,0,1,0,3-4,2
9591-YVTEB,0,1,1,0,0,55,0,0,DSL,1,1,0,0,1,0,month_to_month,1,electronic_check,44.85,2479.05,1,1.495,45.06964285714286,3.8082089124897283,7.815630701254945,3.803323588504805,4.007333185232471,2,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3-4,2
9592-ERDKV,0,1,0,1,0,37,1,1,DSL,1,0,1,0,1,1,one_year,0,mailed_check,79.25,2911.8,1,2.6416666666666666,78.71184210526316,4.365793615580956,7.976526725639226,4.37260741275739,3.6109179126442243,2,4,1,1,1,0,0,0,1,0,0,0,0,1,0,3-4,2
9593-CVZKR,0,0,0,1,1,56,1,1,No,0,0,0,0,0,0,two_year,1,mailed_check,24.45,1385.85,0,0.815,24.742105263157892,3.2085064588636443,7.234068948784864,3.196630215920881,4.02535169073515,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9600-NAXZN,1,1,0,0,0,43,1,1,Fiber optic,0,1,0,0,1,1,month_to_month,1,electronic_check,101.4,4528.0,1,3.3800000000000003,105.21363636363635,4.655992915131727,8.41803561988302,4.619073091157083,3.7612001156935624,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
9600-UDOPK,1,1,0,1,0,30,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,credit_card_automatic,94.05,2866.45,1,3.135,95.5,4.5591262474866845,7.960829609321723,4.54382655574704,3.4011973816621555,0,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
9601-BRXPO,1,0,0,1,0,25,1,1,Fiber optic,0,0,1,1,1,1,month_to_month,1,bank_transfer_automatic,104.95,2566.5,1,3.4983333333333335,102.74807692307692,4.632280137124086,7.850298382000358,4.653484046266642,3.2188758248682006,2,4,1,1,0,1,0,1,0,0,1,0,0,0,1,3-4,2
9602-WCXPI,0,1,0,0,0,50,1,0,No,0,0,0,0,0,0,one_year,0,credit_card_automatic,20.15,989.05,0,0.6716666666666666,19.788235294117644,2.9850875840425766,6.896744886462085,3.0032042883926917,3.912023005428146,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0-2,0-1
9603-OAIHC,0,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.05,70.05,1,2.335,70.05,4.249209272783016,4.249209272783016,4.249209272783016,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9605-WGJVW,0,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.2,70.2,1,2.3400000000000003,70.2,4.251348311031766,4.251348311031766,4.251348311031766,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9606-PBKBQ,1,1,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.0,2642.05,1,2.8333333333333335,82.63787878787879,4.414468156377871,7.879310409959969,4.442651256490317,3.4657359027997265,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9609-BENEA,0,1,0,1,0,35,1,1,DSL,0,1,0,1,1,0,one_year,1,electronic_check,69.0,2441.7,1,2.3,69.74166666666666,4.244797939250828,7.8004497970011055,4.23410650459726,3.5553480614894135,2,3,1,1,1,0,0,0,1,0,0,0,1,0,0,3-4,2
9610-WCESF,0,1,0,0,0,67,0,0,DSL,1,0,0,1,1,0,two_year,0,electronic_check,43.9,3097.2,1,1.4633333333333334,46.192647058823525,3.832820630850341,8.03825375651257,3.7819143200811256,4.204692619390966,2,3,1,0,1,0,0,0,0,1,0,0,1,0,0,3-4,2
9611-CTWIH,1,0,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,month_to_month,1,electronic_check,89.45,240.45,1,2.981666666666667,82.475,4.412495217114645,5.482512167723671,4.493679809954728,1.0986122886681098,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9614-RMGHA,1,1,0,1,0,65,1,1,Fiber optic,0,1,0,0,1,0,month_to_month,1,bank_transfer_automatic,91.85,5940.85,1,3.0616666666666665,91.40454545454547,4.515295208673706,8.689607499762298,4.520156811661135,4.174387269895637,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
9617-INGJY,0,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,mailed_check,70.6,70.6,1,2.353333333333333,70.6,4.257030144499196,4.257030144499196,4.257030144499196,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0-2,0-1
9617-UDPEU,0,0,0,0,0,22,1,0,No,0,0,0,0,0,0,one_year,1,mailed_check,19.25,412.55,0,0.6416666666666667,18.773913043478263,2.9324683021515576,6.022357410550352,2.9575110607337933,3.091042453358316,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0-2,0-1
9618-LFJRU,0,0,0,0,0,4,1,0,No,0,0,0,0,0,0,month_to_month,0,credit_card_automatic,20.45,82.85,0,0.6816666666666666,20.66,3.0281994636914926,4.417031743872572,3.017982882488811,1.3862943611198906,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0-2,0-1
9619-GSATL,0,0,0,0,0,43,1,0,DSL,0,1,0,1,0,0,one_year,0,electronic_check,55.45,2444.25,1,1.8483333333333334,56.81136363636363,4.039736369737454,7.8014936063857805,4.015481713796376,3.7612001156935624,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0-2,2
9620-ENEJV,0,0,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,0,credit_card_automatic,70.55,433.95,1,2.3516666666666666,72.07142857142857,4.277657690738351,6.072929320090254,4.256321678298823,1.791759469228055,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
9620-QJREV,0,1,0,0,1,47,1,0,No,0,0,0,0,0,0,one_year,0,credit_card_automatic,20.55,1013.05,0,0.685,21.53333333333333,3.0696021221204464,6.9207208613721605,3.022860940942244,3.8501476017100584,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0-2,0-1
9621-OUPYD,0,0,0,1,0,25,1,0,No,0,0,0,0,0,0,one_year,1,bank_transfer_automatic,20.2,507.9,0,0.6733333333333333,20.31153846153846,3.0111891216914053,6.2302845778072,3.005682604407159,3.2188758248682006,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0-2,0-1
9624-EGDEQ,0,0,0,0,0,37,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,19.8,813.3,0,0.66,21.923684210526314,3.087567523254478,6.70110004517273,2.9856819377004897,3.6109179126442243,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9625-QNLUX,0,1,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,two_year,1,credit_card_automatic,103.25,7074.4,1,3.441666666666667,104.02391304347826,4.644620805821174,8.864237913261526,4.637153231841142,4.219507705176107,3,5,1,1,0,1,0,0,0,1,0,1,0,0,1,5-6,3-4
9625-QSTYE,1,0,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,month_to_month,1,electronic_check,81.15,952.3,1,2.705,73.81785714285715,4.301600669042586,6.8588801112,4.396299293960601,2.5649493574615367,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,2
9625-RZFUK,0,1,0,1,1,63,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,19.7,1275.85,0,0.6566666666666666,20.24296875,3.0078075110347324,7.151367902135687,2.9806186357439426,4.143134726391533,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9626-VFRGG,0,0,0,0,1,41,1,1,Fiber optic,0,1,0,0,1,0,month_to_month,1,bank_transfer_automatic,88.5,3645.05,1,2.95,88.89404761904763,4.487445184361987,8.201125361769801,4.483002552013883,3.713572066704308,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
9626-WEQRM,0,0,0,0,0,4,0,0,DSL,1,0,0,0,0,0,month_to_month,1,mailed_check,29.15,110.05,1,0.9716666666666666,27.839999999999996,3.326473835466219,4.70093480797247,3.3724549127965013,1.3862943611198906,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
9629-NHXFW,0,0,0,1,1,1,1,0,No,0,0,0,0,0,0,month_to_month,1,mailed_check,19.4,19.4,0,0.6466666666666666,19.4,2.9652730660692823,2.9652730660692823,2.9652730660692823,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
9631-RXVJM,0,1,0,0,0,35,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,19.25,677.9,0,0.6416666666666667,19.365277777777777,2.96348165718492,6.51899978443692,2.9575110607337933,3.5553480614894135,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9631-XEYKE,0,1,0,0,0,3,1,1,DSL,0,0,0,0,0,0,month_to_month,0,bank_transfer_automatic,50.4,137.25,1,1.68,46.9125,3.8482841644611394,4.92180408038964,3.919991175077323,1.0986122886681098,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0-2,0-1
9633-DENPU,0,0,0,1,0,47,1,0,DSL,0,1,0,0,1,0,month_to_month,1,bank_transfer_automatic,58.6,2723.4,1,1.9533333333333334,57.958333333333336,4.059724361575498,7.909636378690475,4.070734696582967,3.8501476017100584,1,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0-2,0-1
9633-XQABV,0,0,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.25,229.7,1,2.341666666666667,74.9875,4.317321432979211,5.436774109695053,4.2520603082138555,1.0986122886681098,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9637-CDTKZ,0,1,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,two_year,1,credit_card_automatic,114.1,8086.4,1,3.8033333333333332,112.33561643835617,4.721490965854772,8.997938917193874,4.73707525686803,4.276666119016055,4,6,1,1,0,1,0,0,0,1,0,1,0,0,1,5-6,3-4
9637-EIHEQ,1,0,0,0,0,1,1,0,DSL,0,0,0,1,0,0,month_to_month,1,electronic_check,50.8,50.8,1,1.6933333333333331,50.8,3.927896354584436,3.927896354584436,3.927896354584436,0.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
9638-JIQYA,0,1,0,0,0,2,0,0,DSL,0,0,0,0,0,0,month_to_month,1,credit_card_automatic,24.9,49.7,1,0.83,24.866666666666664,3.2135282185416054,3.906004933102583,3.214867803470662,0.6931471805599453,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0-2,0-1
9639-BUJXT,0,1,0,0,0,63,1,0,No,0,0,0,0,0,0,one_year,0,mailed_check,20.5,1328.15,0,0.6833333333333333,21.07265625,3.04797628773922,7.191542275465033,3.0204248861443626,4.143134726391533,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0-2,0-1
9640-ZSLDC,0,0,0,1,1,53,1,0,DSL,0,0,1,0,0,1,one_year,0,credit_card_automatic,60.6,3297.0,1,2.02,62.17777777777778,4.1299976654551065,8.10076824307173,4.104294893075269,3.970291913552122,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0-2,0-1
9643-AVVWI,0,0,0,1,1,3,1,0,Fiber optic,0,1,0,1,0,0,month_to_month,1,electronic_check,80.0,241.3,1,2.6666666666666665,80.325,4.386080905001922,5.4860409726309864,4.382026634673881,1.0986122886681098,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0-2,2
9643-YBLUR,0,1,0,1,0,9,1,1,DSL,0,1,1,0,0,1,month_to_month,1,credit_card_automatic,69.05,653.95,1,2.3016666666666667,72.3,4.280824129164719,6.483030895935161,4.234830879855301,2.1972245773362196,2,3,1,1,1,0,0,1,0,0,0,1,0,0,1,3-4,2
9644-KVCNC,0,0,0,0,0,66,1,1,Fiber optic,0,0,1,0,1,0,one_year,1,bank_transfer_automatic,92.15,6056.9,1,3.0716666666666668,91.77686567164179,4.519360257932924,8.708953397021313,4.523417684115833,4.189654742026425,1,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0-2,0-1
9644-UMGQA,0,1,0,1,1,6,1,0,DSL,1,0,0,0,0,0,month_to_month,1,electronic_check,49.15,295.65,1,1.6383333333333332,49.25714285714285,3.8970543897342247,5.689176322266839,3.8948768465931756,1.791759469228055,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
9646-NMHXE,0,1,0,1,0,47,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,19.65,973.1,0,0.6549999999999999,20.682291666666668,3.02927785910347,6.880486851827944,2.9780773383152703,3.8501476017100584,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9647-ERGBE,1,0,0,1,1,30,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,1,electronic_check,100.05,3046.15,1,3.335,101.49032258064517,4.619963449903258,8.021633777153976,4.605670061029742,3.4011973816621555,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
9648-BCHKM,0,0,0,1,1,18,1,1,No,0,0,0,0,0,0,two_year,1,credit_card_automatic,24.65,471.35,0,0.8216666666666667,26.105263157894736,3.262136947558487,6.155600917842159,3.204776900488699,2.8903717578961645,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
9650-VBUOG,0,1,0,1,1,38,1,1,No,0,0,0,0,0,0,two_year,0,credit_card_automatic,25.05,963.95,0,0.8350000000000001,25.358974358974358,3.2331326854930658,6.871039426045478,3.2208738275308737,3.6375861597263857,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
9651-GTSAQ,1,0,0,1,0,53,1,0,Fiber optic,1,1,1,0,1,1,one_year,1,bank_transfer_automatic,106.1,5769.75,1,3.5366666666666666,108.81203703703704,4.689621962833884,8.660384031007153,4.664382045619937,3.970291913552122,3,5,1,1,0,1,0,0,1,0,1,0,0,0,1,5-6,3-4
9658-WYUFB,1,0,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,month_to_month,1,electronic_check,94.4,1617.5,1,3.146666666666667,95.10555555555555,4.554987385884568,7.388637026375056,4.547541073151455,2.833213344056216,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,2
9659-QEQSY,0,0,0,0,0,45,1,1,Fiber optic,1,1,1,1,1,1,month_to_month,1,electronic_check,115.65,5125.5,1,3.855,113.93804347826087,4.7356548223957855,8.541983360223457,4.750568388677448,3.8066624897703196,4,6,1,0,0,1,0,1,0,0,0,0,1,0,0,5-6,3-4
9659-ZTWSM,0,1,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,one_year,1,bank_transfer_automatic,107.35,7051.95,1,3.578333333333333,106.85522388059702,4.671474870421252,8.861059453305444,4.67609452432479,4.189654742026425,3,5,1,1,0,1,0,0,1,0,1,0,0,0,1,5-6,3-4
9661-ACXBS,1,0,0,0,0,42,1,1,Fiber optic,1,0,1,0,1,1,month_to_month,1,electronic_check,105.2,4400.75,1,3.506666666666667,104.78953488372093,4.6519539089210395,8.389530259926081,4.65586330030361,3.7376696182833684,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,2
9661-JALZV,0,0,0,0,0,58,1,1,No,0,0,0,0,0,0,two_year,1,credit_card_automatic,24.7,1519.0,0,0.8233333333333334,26.164406779661018,3.2643999672820763,7.325807502595773,3.2068032436339315,4.060443010546419,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
9661-MHUMO,1,1,1,1,1,1,1,0,DSL,0,0,0,1,0,0,month_to_month,1,credit_card_automatic,49.25,49.25,1,1.6416666666666666,49.25,3.8969093676180977,3.8969093676180977,3.8969093676180977,0.0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0-2,0-1
9667-EQRXU,1,0,1,0,0,30,0,0,DSL,0,0,1,0,1,0,month_to_month,1,electronic_check,40.3,1172.95,1,1.3433333333333333,39.13709677419355,3.6670707838001793,7.067277221999022,3.696351468952637,3.4011973816621555,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
9667-TKTVZ,0,0,0,0,0,2,1,1,DSL,0,0,0,1,0,0,month_to_month,1,mailed_check,54.35,117.05,1,1.8116666666666668,57.13333333333333,4.0453877174955695,4.76260119393692,3.9954446135672184,0.6931471805599453,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
9668-PUGNU,0,1,0,1,0,71,1,1,No,0,0,0,0,0,0,two_year,1,electronic_check,24.5,1816.2,0,0.8166666666666667,25.56527777777778,3.2412350940226213,7.504501685255728,3.1986731175506815,4.2626798770413155,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0-2,0-1
9670-BPNXF,0,0,0,0,0,45,1,0,DSL,1,1,0,1,0,0,one_year,1,credit_card_automatic,62.55,2796.45,1,2.085,62.15217391304348,4.129585795833217,7.93610603460958,4.13596623691292,3.8066624897703196,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,3-4,3-4
9674-EHPPG,0,1,0,1,0,46,0,0,DSL,1,0,1,1,0,0,two_year,0,credit_card_automatic,40.4,1842.7,1,1.3466666666666667,40.06595744680851,3.6905270322815373,7.518987166340815,3.6988297849671046,3.828641396489095,3,3,0,1,1,0,0,0,0,1,0,1,0,0,1,3-4,3-4
9675-ICXCT,0,1,0,1,1,72,1,0,DSL,1,0,1,1,1,1,two_year,1,electronic_check,80.8,5728.55,1,2.6933333333333334,79.58013698630137,4.37676452636324,8.653217723583971,4.39197696552705,4.276666119016055,3,5,1,1,1,0,0,0,0,1,0,0,1,0,0,5-6,3-4
9677-AVKED,0,0,0,0,1,53,1,1,DSL,0,1,1,1,1,1,one_year,1,electronic_check,84.6,4449.75,1,2.82,83.96944444444445,4.430452976054072,8.400603193806862,4.437934266612178,3.970291913552122,3,5,1,1,1,0,0,0,1,0,0,0,1,0,0,5-6,3-4
9680-NIAUV,0,0,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,two_year,0,credit_card_automatic,109.7,8129.3,1,3.6566666666666667,112.86301369863014,4.726174815167199,9.003230097973956,4.697749367281185,4.276666119016055,3,5,1,1,0,1,0,0,0,1,0,1,0,0,1,5-6,3-4
9681-KYGYB,0,1,1,1,0,49,1,1,Fiber optic,1,1,1,0,0,0,month_to_month,1,electronic_check,88.2,4159.45,1,2.94,84.95299999999999,4.442098162385498,8.333138132976131,4.4796069630127455,3.8918202981106265,3,3,0,1,0,1,0,1,0,0,0,0,1,0,0,3-4,3-4
9681-OXGVC,1,0,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,1,electronic_check,100.5,514.0,1,3.35,102.41666666666667,4.6290494597780345,6.2422232654551655,4.61015772749913,1.6094379124341003,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
9685-WKZGT,1,1,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.95,1036.75,1,2.4983333333333335,74.11333333333333,4.305595453137359,6.943846099126491,4.316821224548606,2.6390573296152584,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9688-YGXVR,0,0,0,0,0,44,1,0,Fiber optic,0,1,1,0,1,0,month_to_month,1,credit_card_automatic,88.15,3973.2,1,2.9383333333333335,90.25222222222222,4.502608219870761,8.287327094341201,4.4790399088438795,3.784189633918261,2,3,1,0,0,1,0,1,0,0,0,1,0,0,1,3-4,2
9689-PTNPG,1,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,month_to_month,1,electronic_check,80.25,144.55,1,2.675,74.93333333333334,4.316598829351427,4.973625468462355,4.385146762010125,0.6931471805599453,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
9691-HKOVS,0,0,0,1,0,55,1,1,DSL,1,1,1,1,1,1,one_year,1,electronic_check,90.15,4916.95,1,3.0050000000000003,89.4125,4.493260493434502,8.500443698558122,4.501474949649326,4.007333185232471,4,6,1,1,1,0,0,0,1,0,0,0,1,0,0,5-6,3-4
9692-TUSXH,1,0,0,0,0,18,1,0,Fiber optic,1,0,0,0,1,1,month_to_month,1,electronic_check,96.05,1740.7,1,3.2016666666666667,96.67105263157895,4.571314005333947,7.462042610158663,4.564868889214566,2.8903717578961645,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
9693-XMUOB,0,1,1,1,0,59,0,0,DSL,0,1,0,0,1,1,month_to_month,1,electronic_check,50.25,2997.45,1,1.675,50.794999999999995,3.927797924543508,8.005517206195409,3.917010546939185,4.07753744390572,1,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3-4,0-1
9695-IDRZR,0,0,0,0,1,34,1,1,Fiber optic,1,1,1,1,1,1,two_year,1,credit_card_automatic,116.15,3946.9,1,3.871666666666667,116.08714285714287,4.754341140600294,8.280685739643895,4.754882459216418,3.5263605246161616,4,6,1,1,0,1,0,0,0,1,0,1,0,0,1,5-6,3-4
9696-RMYBA,0,1,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,month_to_month,1,mailed_check,80.1,398.55,1,2.67,79.77499999999999,4.379210172164307,5.9878329608739325,4.383275854074314,1.6094379124341003,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0-2,0-1
9699-UBQFS,0,0,1,1,0,43,1,1,Fiber optic,1,1,0,0,1,0,month_to_month,1,electronic_check,94.5,4156.8,1,3.15,96.62045454545455,4.570790463580673,8.33250082647628,4.548599834499697,3.7612001156935624,2,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,2
9700-ISPUP,0,0,0,1,1,10,1,0,DSL,0,1,0,1,0,1,month_to_month,1,electronic_check,65.5,616.9,1,2.183333333333333,62.03636363636363,4.127720723379099,6.424706936215593,4.182050142641207,2.302585092994046,2,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3-4,2
9700-ZCLOT,0,1,0,0,0,2,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,20.0,32.7,0,0.6666666666666666,17.566666666666666,2.866003166879207,3.487375077903208,2.995732273553991,0.6931471805599453,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
9701-CDXHR,0,0,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,0,mailed_check,69.15,3649.6,1,2.305,71.51442307692308,4.269899150712512,8.202372851530123,4.236278058110767,3.9318256327243257,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0-2,0-1
9702-AIUJO,0,1,0,1,1,50,1,0,DSL,0,0,0,0,0,0,one_year,1,bank_transfer_automatic,44.8,2230.85,1,1.4933333333333332,44.62058823529412,3.7981953721378856,7.710137957748172,3.8022081394209395,3.912023005428146,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0-2,0-1
9705-IOVQQ,0,1,1,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,one_year,0,electronic_check,99.0,5969.3,1,3.3,97.8758064516129,4.5836993938848165,8.694384946580662,4.59511985013459,4.110873864173311,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,3-4,0-1
9705-ZJBCG,0,0,0,1,1,13,1,0,DSL,1,0,0,1,0,0,one_year,0,bank_transfer_automatic,54.15,701.05,1,1.805,53.942857142857136,3.9879252852160323,6.55257921116714,3.9917579734469997,2.5649493574615367,2,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0-2,2
9708-HPXWZ,0,1,1,0,0,5,0,0,DSL,0,0,1,1,1,0,month_to_month,0,credit_card_automatic,45.4,214.75,1,1.5133333333333332,43.35833333333333,3.7694989185082575,5.369474560864365,3.8155121050473024,1.6094379124341003,2,3,1,0,1,0,0,1,0,0,0,1,0,0,1,3-4,2
9708-KFDBY,0,1,0,0,0,1,1,0,No,0,0,0,0,0,0,month_to_month,0,credit_card_automatic,20.55,20.55,0,0.685,20.55,3.022860940942244,3.022860940942244,3.022860940942244,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0-2,0-1
9710-NJERN,0,0,0,0,0,39,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,20.15,826.0,0,0.6716666666666666,21.15375,3.0518171947401584,6.716594773520978,3.0032042883926917,3.6635616461296463,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
9710-ZUSHQ,1,0,1,0,0,37,1,1,Fiber optic,1,1,0,0,1,1,month_to_month,1,bank_transfer_automatic,106.75,4056.75,1,3.558333333333333,109.5657894736842,4.696525185949488,8.308137439419646,4.670489652108734,3.6109179126442243,2,4,1,0,0,1,0,1,0,0,1,0,0,0,1,3-4,2
9711-FJTBX,0,1,0,1,1,56,1,0,Fiber optic,0,1,1,1,0,0,one_year,1,mailed_check,85.85,4793.8,1,2.8616666666666664,85.60789473684211,4.449777507129071,8.47507869530889,4.4526015873434845,4.02535169073515,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,3-4,3-4
9714-EDSUC,0,1,0,0,0,4,1,0,Fiber optic,1,1,0,1,0,1,month_to_month,1,mailed_check,94.9,360.55,1,3.1633333333333336,91.09,4.511848028756718,5.887630643362769,4.552823705615882,1.3862943611198906,3,4,1,0,0,1,0,1,0,0,0,0,0,1,0,3-4,3-4
9715-SBVSU,0,1,0,1,1,14,1,0,DSL,1,1,0,0,0,1,two_year,1,bank_transfer_automatic,61.4,815.55,1,2.0466666666666664,58.46333333333333,4.068399777101937,6.703862732260039,4.117409835153096,2.6390573296152584,2,3,1,1,1,0,0,0,0,1,1,0,0,0,1,3-4,2
